url	Project	Assembly	Type	Biosource	Assay	Replicate	Dataset	Description	Lab	Publications	Accession	Experiment	name	color	altColor
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/0db0bf5a-7d4c-4beb-8809-97792d51b758/4DNFI2PSZI6C.bw	4DN	GRCm38	insulation score-diamond	mature cerebellar granule neuron - PND11	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons - developmental series		Tomoko Yamada, NW	Scrutton Alvarado NJ et al. (2025) PMID:40353744	4DNFI2PSZI6C	DNESHMCEWL6	insulation score-diamond for mature cerebellar granule neuron - PND11 in situ Hi-C MboI	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/3ad46cc4-505e-4a5d-9dee-e8d362f73a9c/4DNFI14FXOOU.hic	4DN	GRCm38	contact matrix	immature cerebellar granule neuron - PND11	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons - developmental series		Tomoko Yamada, NW	Scrutton Alvarado NJ et al. (2025) PMID:40353744	4DNFI14FXOOU	DNESTQRWC2G		rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/560223be-0de3-44d2-8d35-ee42005283a5/4DNFIE3G8D7M.bw	4DN	GRCm38	compartments	immature cerebellar granule neuron - PND11	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons - developmental series		Tomoko Yamada, NW	Scrutton Alvarado NJ et al. (2025) PMID:40353744	4DNFIE3G8D7M	DNESTQRWC2G	compartments for immature cerebellar granule neuron - PND11 in situ Hi-C MboI	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/3e89eca5-c0d9-407c-b066-34d3deb8661e/4DNFIWGLFX39.bed.gz	4DN	GRCm38	boundaries	immature cerebellar granule neuron - PND11	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons - developmental series		Tomoko Yamada, NW	Scrutton Alvarado NJ et al. (2025) PMID:40353744	4DNFIWGLFX39	DNESTQRWC2G	boundaries for immature cerebellar granule neuron - PND11 in situ Hi-C MboI	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/5d4ab4df-1af3-43e4-ba59-aea16e352480/4DNFIZ5T7ES9.bw	4DN	GRCm38	insulation score-diamond	immature cerebellar granule neuron - PND11	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons - developmental series		Tomoko Yamada, NW	Scrutton Alvarado NJ et al. (2025) PMID:40353744	4DNFIZ5T7ES9	DNESTQRWC2G	insulation score-diamond for immature cerebellar granule neuron - PND11 in situ Hi-C MboI	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/2334c531-2d0b-46b3-98c6-c7ed35b9f20d/4DNFIS1SRPWR.hic	4DN	GRCm38	contact matrix	immature cerebellar granule neuron - PND6	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons - developmental series		Tomoko Yamada, NW	Scrutton Alvarado NJ et al. (2025) PMID:40353744	4DNFIS1SRPWR	DNESJQCDUN1		rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/12663fd9-4607-4828-96d4-295fc3cc1811/4DNFI7XNY6KH.bw	4DN	GRCm38	compartments	immature cerebellar granule neuron - PND6	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons - developmental series		Tomoko Yamada, NW	Scrutton Alvarado NJ et al. (2025) PMID:40353744	4DNFI7XNY6KH	DNESJQCDUN1	compartments for immature cerebellar granule neuron - PND6 in situ Hi-C MboI	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/c40234a4-6b92-4e8b-bc38-01bb66eea533/4DNFIFIY2Z4Y.bed.gz	4DN	GRCm38	boundaries	immature cerebellar granule neuron - PND6	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons - developmental series		Tomoko Yamada, NW	Scrutton Alvarado NJ et al. (2025) PMID:40353744	4DNFIFIY2Z4Y	DNESJQCDUN1	boundaries for immature cerebellar granule neuron - PND6 in situ Hi-C MboI	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/35bf425d-18e6-446e-b5a1-fdcf6856135c/4DNFIVTX5119.bw	4DN	GRCm38	insulation score-diamond	immature cerebellar granule neuron - PND6	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons - developmental series		Tomoko Yamada, NW	Scrutton Alvarado NJ et al. (2025) PMID:40353744	4DNFIVTX5119	DNESJQCDUN1	insulation score-diamond for immature cerebellar granule neuron - PND6 in situ Hi-C MboI	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/32278b04-8c3a-4111-9992-1a40a7139731/4DNFI8LDZDN9.hic	4DN	GRCm38	contact matrix	mitotic cerebellar granule neuron precursor - PND6	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons - developmental series		Tomoko Yamada, NW	Scrutton Alvarado NJ et al. (2025) PMID:40353744	4DNFI8LDZDN9	DNESQPARDTJ		rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/158890d1-6b3f-42b6-a844-6e56f7980d94/4DNFI221GLS5.bw	4DN	GRCm38	compartments	mitotic cerebellar granule neuron precursor - PND6	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons - developmental series		Tomoko Yamada, NW	Scrutton Alvarado NJ et al. (2025) PMID:40353744	4DNFI221GLS5	DNESQPARDTJ	compartments for mitotic cerebellar granule neuron precursor - PND6 in situ Hi-C MboI	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/358992c6-e356-4bd2-9a30-e277130e386a/4DNFIMV3T2M7.bed.gz	4DN	GRCm38	boundaries	mitotic cerebellar granule neuron precursor - PND6	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons - developmental series		Tomoko Yamada, NW	Scrutton Alvarado NJ et al. (2025) PMID:40353744	4DNFIMV3T2M7	DNESQPARDTJ	boundaries for mitotic cerebellar granule neuron precursor - PND6 in situ Hi-C MboI	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/61b69824-cb2b-4799-a4f4-baee3a7ff104/4DNFITTSY8FH.bw	4DN	GRCm38	insulation score-diamond	mitotic cerebellar granule neuron precursor - PND6	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons - developmental series		Tomoko Yamada, NW	Scrutton Alvarado NJ et al. (2025) PMID:40353744	4DNFITTSY8FH	DNESQPARDTJ	insulation score-diamond for mitotic cerebellar granule neuron precursor - PND6 in situ Hi-C MboI	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/9e0bb1ce-4e61-4791-9479-d0a20ee304fa/4DNFIFZM3CWZ.hic	4DN	GRCm38	contact matrix	cerebellar granule neuron - 28 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW	Payan Parra OA et al. (2025) PMID:41013693	4DNFIFZM3CWZ	DNESXP5VE8C		rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/34a82482-7fbc-4d49-a454-a668fcea5891/4DNFINBNXOKI.bed.gz	4DN	GRCm38	boundaries	cerebellar granule neuron - 28 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW	Payan Parra OA et al. (2025) PMID:41013693	4DNFINBNXOKI	DNESXP5VE8C	boundaries for cerebellar granule neuron - 28 days old in situ Hi-C MboI	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/8c1b9af5-1377-4e83-92c8-99d4d0c1976a/4DNFITCWRZHW.bw	4DN	GRCm38	insulation score-diamond	cerebellar granule neuron - 28 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW	Payan Parra OA et al. (2025) PMID:41013693	4DNFITCWRZHW	DNESXP5VE8C	insulation score-diamond for cerebellar granule neuron - 28 days old in situ Hi-C MboI	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/25b28a75-dd40-40a5-aff7-96278678d0c4/4DNFIDDLB7ZD.bw	4DN	GRCm38	compartments	cerebellar granule neuron - 28 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW	Payan Parra OA et al. (2025) PMID:41013693	4DNFIDDLB7ZD	DNESXP5VE8C	compartments for cerebellar granule neuron - 28 days old in situ Hi-C MboI	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/28143491-848b-4a7b-90e0-1ae60fe61a2e/4DNFIXEHCB3R.hic	4DN	GRCm38	contact matrix	cerebellar granule neuron - 28 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFIXEHCB3R	DNESV6G9MAE		rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/da062df1-8d92-4c33-a8a5-85ba3af4a388/4DNFIZDI8I29.bed.gz	4DN	GRCm38	boundaries	cerebellar granule neuron - 28 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFIZDI8I29	DNESV6G9MAE	boundaries for cerebellar granule neuron - 28 days old in situ Hi-C MboI	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/7be279e5-8156-4c1d-b530-8737aea19578/4DNFIRBENYKR.bw	4DN	GRCm38	insulation score-diamond	cerebellar granule neuron - 28 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFIRBENYKR	DNESV6G9MAE	insulation score-diamond for cerebellar granule neuron - 28 days old in situ Hi-C MboI	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/58f8e3fc-9d94-45ef-bacf-dc5e3a52cf92/4DNFIHI5PU7L.bw	4DN	GRCm38	compartments	cerebellar granule neuron - 28 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFIHI5PU7L	DNESV6G9MAE	compartments for cerebellar granule neuron - 28 days old in situ Hi-C MboI	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/c3e15131-f768-42aa-9959-75547704b3fb/4DNFI1HWXE8A.hic	4DN	GRCm38	contact matrix	cerebellar granule neuron - 8 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFI1HWXE8A	DNES2AYZEI5		rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/bd895be1-6b20-4126-94ec-5d59fcae1db9/4DNFIU93AR89.bed.gz	4DN	GRCm38	boundaries	cerebellar granule neuron - 8 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFIU93AR89	DNES2AYZEI5	boundaries for cerebellar granule neuron - 8 days old in situ Hi-C MboI	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/8a23504a-7d9d-4550-a5a6-96a4b4a90406/4DNFIZX3OZF5.bw	4DN	GRCm38	insulation score-diamond	cerebellar granule neuron - 8 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFIZX3OZF5	DNES2AYZEI5	insulation score-diamond for cerebellar granule neuron - 8 days old in situ Hi-C MboI	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/544aaabc-e3f5-4d18-9c09-ec93b16cfae9/4DNFIH5ONUFA.bw	4DN	GRCm38	compartments	cerebellar granule neuron - 8 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFIH5ONUFA	DNES2AYZEI5	compartments for cerebellar granule neuron - 8 days old in situ Hi-C MboI	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/8a97b975-ee5a-4efc-a137-e393b3315260/4DNFIASIXTZM.hic	4DN	GRCm38	contact matrix	cerebellar granule neuron - 8 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFIASIXTZM	DNESCDQ9OV3		rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/deea41aa-5db8-4cd6-a4d9-5904a45f9be4/4DNFIIUTXNN6.bed.gz	4DN	GRCm38	boundaries	cerebellar granule neuron - 8 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFIIUTXNN6	DNESCDQ9OV3	boundaries for cerebellar granule neuron - 8 days old in situ Hi-C MboI	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/bb9e5301-af6b-468e-b683-13e362b6a630/4DNFIC4ONN6Y.bw	4DN	GRCm38	insulation score-diamond	cerebellar granule neuron - 8 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFIC4ONN6Y	DNESCDQ9OV3	insulation score-diamond for cerebellar granule neuron - 8 days old in situ Hi-C MboI	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/78014875-4485-45f4-a74f-01bb627887dc/4DNFIBSODDPI.bw	4DN	GRCm38	compartments	cerebellar granule neuron - 8 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFIBSODDPI	DNESCDQ9OV3	compartments for cerebellar granule neuron - 8 days old in situ Hi-C MboI	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/9bc0a720-f0da-41a5-9289-34c2ef33f412/4DNFI6SETG5U.hic	4DN	GRCm38	contact matrix	cerebellar granule neuron - 8 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFI6SETG5U	DNESVF2KOT8		rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/5ceff31d-23be-420e-973f-2769ff961019/4DNFIGN1UDMV.bed.gz	4DN	GRCm38	boundaries	cerebellar granule neuron - 8 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFIGN1UDMV	DNESVF2KOT8	boundaries for cerebellar granule neuron - 8 days old in situ Hi-C MboI	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/775a88e8-f83c-4eb8-97b9-7e05460c5153/4DNFIXVG6NRI.bw	4DN	GRCm38	insulation score-diamond	cerebellar granule neuron - 8 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFIXVG6NRI	DNESVF2KOT8	insulation score-diamond for cerebellar granule neuron - 8 days old in situ Hi-C MboI	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/fa406640-6747-4e1e-b43f-ea68cb8eea9a/4DNFIQTG4SCX.bw	4DN	GRCm38	compartments	cerebellar granule neuron - 8 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFIQTG4SCX	DNESVF2KOT8	compartments for cerebellar granule neuron - 8 days old in situ Hi-C MboI	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/27527ede-b4a7-44e1-b959-8ef427a75727/4DNFIM7ACSX2.hic	4DN	GRCm38	contact matrix	cerebellar granule neuron - 8 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFIM7ACSX2	DNES6OE58QT		rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/ac5635df-61e8-4c48-bd3f-4d79c908b446/4DNFIZI6QDJX.bed.gz	4DN	GRCm38	boundaries	cerebellar granule neuron - 8 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFIZI6QDJX	DNES6OE58QT	boundaries for cerebellar granule neuron - 8 days old in situ Hi-C MboI	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/8fcbd16c-3fe6-4071-b8e3-4d39508ed775/4DNFIRYDEYMJ.bw	4DN	GRCm38	insulation score-diamond	cerebellar granule neuron - 8 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFIRYDEYMJ	DNES6OE58QT	insulation score-diamond for cerebellar granule neuron - 8 days old in situ Hi-C MboI	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/68a48b36-687d-47e9-93a6-aece503e68ff/4DNFIA9N7OP6.bw	4DN	GRCm38	compartments	cerebellar granule neuron - 8 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFIA9N7OP6	DNES6OE58QT	compartments for cerebellar granule neuron - 8 days old in situ Hi-C MboI	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/891bb2e9-1d08-4c15-b544-4125fec3e6d3/4DNFIATBSBS3.hic	4DN	GRCm38	contact matrix	cerebellar granule neuron - 8 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFIATBSBS3	DNESKJRLHT9		rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/beec56aa-3c51-416f-b9d0-134f995f5a71/4DNFI9AMDTLI.bed.gz	4DN	GRCm38	boundaries	cerebellar granule neuron - 8 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFI9AMDTLI	DNESKJRLHT9	boundaries for cerebellar granule neuron - 8 days old in situ Hi-C MboI	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/11025e26-0d24-4915-8346-082ff45dd18f/4DNFIJG8L6PH.bw	4DN	GRCm38	insulation score-diamond	cerebellar granule neuron - 8 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFIJG8L6PH	DNESKJRLHT9	insulation score-diamond for cerebellar granule neuron - 8 days old in situ Hi-C MboI	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/61f3b982-2b96-4f88-84cd-8213e2056429/4DNFIBNQ6YBX.bw	4DN	GRCm38	compartments	cerebellar granule neuron - 8 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFIBNQ6YBX	DNESKJRLHT9	compartments for cerebellar granule neuron - 8 days old in situ Hi-C MboI	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/94b4c17a-9038-4947-9f9a-d7031405c379/4DNFIKR8L3O5.hic	4DN	GRCm38	contact matrix	cerebellar granule neuron - 8 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFIKR8L3O5	DNESIYKZ3BV		rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/c7b1e98a-0121-429c-9da6-571cf3b7a030/4DNFIYDKN3WK.bed.gz	4DN	GRCm38	boundaries	cerebellar granule neuron - 8 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFIYDKN3WK	DNESIYKZ3BV	boundaries for cerebellar granule neuron - 8 days old in situ Hi-C MboI	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/13e524d2-5e90-4da1-b671-67a2ad97e10f/4DNFILS7CSKN.bw	4DN	GRCm38	insulation score-diamond	cerebellar granule neuron - 8 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFILS7CSKN	DNESIYKZ3BV	insulation score-diamond for cerebellar granule neuron - 8 days old in situ Hi-C MboI	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/47072e40-e1ad-4408-9ce2-57f61d58cbc8/4DNFIURL2S57.bw	4DN	GRCm38	compartments	cerebellar granule neuron - 8 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFIURL2S57	DNESIYKZ3BV	compartments for cerebellar granule neuron - 8 days old in situ Hi-C MboI	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/ae0abe8b-41c6-455e-a466-96cda0b2583b/4DNFI6C7TKI7.hic	4DN	GRCm38	contact matrix	cerebellar granule neuron - 8 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFI6C7TKI7	DNESXKNCJZL		rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/316d60c4-54df-41ea-8f52-b5ed5762b2e8/4DNFIGVXVT4F.bed.gz	4DN	GRCm38	boundaries	cerebellar granule neuron - 8 days old	MboI	merged replicates	Hi-C on mouse cerebellar granule neurons		Tomoko Yamada, NW		4DNFIGVXVT4F	DNESXKNCJZL	boundaries for cerebellar granule neuron - 8 days old in situ Hi-C MboI	rgb(0, 150, 0)	rgb(0, 150, 0)
